#    L    TT             EE             BB             TE             PP             PT             PE         
  1479    7.42960E+02    1.15205E+01    8.44278E-02   -1.02022E+01    3.45126E-09    1.86960E-06    1.44538E-08
  1480    7.40542E+02    1.15536E+01    8.43692E-02   -9.67741E+00    3.44730E-09    1.86064E-06    1.69520E-08
  1481    7.38097E+02    1.15893E+01    8.43100E-02   -9.15900E+00    3.44334E-09    1.85163E-06    1.94380E-08
  1482    7.35616E+02    1.16272E+01    8.42502E-02   -8.64718E+00    3.43939E-09    1.84256E-06    2.19114E-08
  1483    7.33106E+02    1.16676E+01    8.41897E-02   -8.14207E+00    3.43544E-09    1.83343E-06    2.43721E-08
  1484    7.30576E+02    1.17103E+01    8.41286E-02   -7.64383E+00    3.43150E-09    1.82426E-06    2.68198E-08
  1485    7.28010E+02    1.17552E+01    8.40669E-02   -7.15261E+00    3.42757E-09    1.81503E-06    2.92541E-08
  1486    7.25422E+02    1.18024E+01    8.40045E-02   -6.66855E+00    3.42364E-09    1.80576E-06    3.16749E-08
  1487    7.22798E+02    1.18518E+01    8.39415E-02   -6.19182E+00    3.41972E-09    1.79644E-06    3.40820E-08
  1488    7.20153E+02    1.19034E+01    8.38780E-02   -5.72253E+00    3.41581E-09    1.78707E-06    3.64749E-08
  1489    7.17486E+02    1.19572E+01    8.38138E-02   -5.26084E+00    3.41190E-09    1.77766E-06    3.88536E-08
  1490    7.14786E+02    1.20130E+01    8.37490E-02   -4.80688E+00    3.40800E-09    1.76820E-06    4.12178E-08
  1491    7.12063E+02    1.20709E+01    8.36836E-02   -4.36075E+00    3.40411E-09    1.75869E-06    4.35671E-08
  1492    7.09317E+02    1.21309E+01    8.36176E-02   -3.92260E+00    3.40022E-09    1.74915E-06    4.59013E-08
  1493    7.06548E+02    1.21928E+01    8.35511E-02   -3.49256E+00    3.39635E-09    1.73956E-06    4.82203E-08
  1494    7.03756E+02    1.22567E+01    8.34839E-02   -3.07075E+00    3.39247E-09    1.72994E-06    5.05237E-08
  1495    7.00941E+02    1.23225E+01    8.34162E-02   -2.65731E+00    3.38861E-09    1.72027E-06    5.28113E-08
  1496    6.98105E+02    1.23902E+01    8.33479E-02   -2.25233E+00    3.38475E-09    1.71057E-06    5.50827E-08
  1497    6.95249E+02    1.24596E+01    8.32790E-02   -1.85589E+00    3.38089E-09    1.70083E-06    5.73379E-08
  1498    6.92373E+02    1.25309E+01    8.32096E-02   -1.46811E+00    3.37705E-09    1.69105E-06    5.95765E-08
  1499    6.89477E+02    1.26039E+01    8.31396E-02   -1.08907E+00    3.37320E-09    1.68124E-06    6.17983E-08
  1500    6.86564E+02    1.26786E+01    8.30691E-02   -7.18869E-01    3.36937E-09    1.67140E-06    6.40029E-08
  1501    6.83632E+02    1.27549E+01    8.29981E-02   -3.57615E-01    3.36554E-09    1.66152E-06    6.61903E-08
  1502    6.80685E+02    1.28328E+01    8.29265E-02   -5.38594E-03    3.36172E-09    1.65162E-06    6.83602E-08
  1503    6.77720E+02    1.29123E+01    8.28544E-02    3.37722E-01    3.35791E-09    1.64168E-06    7.05126E-08
  1504    6.74741E+02    1.29933E+01    8.27818E-02    6.71656E-01    3.35410E-09    1.63172E-06    7.26473E-08
  1505    6.71747E+02    1.30758E+01    8.27087E-02    9.96332E-01    3.35030E-09    1.62172E-06    7.47644E-08
  1506    6.68738E+02    1.31597E+01    8.26351E-02    1.31167E+00    3.34650E-09    1.61170E-06    7.68636E-08
  1507    6.65716E+02    1.32449E+01    8.25609E-02    1.61760E+00    3.34271E-09    1.60165E-06    7.89449E-08
  1508    6.62681E+02    1.33316E+01    8.24864E-02    1.91402E+00    3.33893E-09    1.59158E-06    8.10082E-08
  1509    6.59635E+02    1.34194E+01    8.24113E-02    2.20097E+00    3.33515E-09    1.58149E-06    8.30534E-08
  1510    6.56577E+02    1.35085E+01    8.23357E-02    2.47824E+00    3.33138E-09    1.57137E-06    8.50804E-08
  1511    6.53508E+02    1.35987E+01    8.22598E-02    2.74593E+00    3.32762E-09    1.56123E-06    8.70891E-08
  1512    6.50430E+02    1.36901E+01    8.21833E-02    3.00399E+00    3.32386E-09    1.55107E-06    8.90794E-08
  1513    6.47344E+02    1.37826E+01    8.21064E-02    3.25244E+00    3.32011E-09    1.54089E-06    9.10512E-08
  1514    6.44251E+02    1.38760E+01    8.20291E-02    3.49114E+00    3.31636E-09    1.53069E-06    9.30045E-08
  1515    6.41151E+02    1.39706E+01    8.19514E-02    3.72019E+00    3.31262E-09    1.52047E-06    9.49390E-08
  1516    6.38046E+02    1.40660E+01    8.18732E-02    3.93945E+00    3.30889E-09    1.51024E-06    9.68548E-08
  1517    6.34936E+02    1.41623E+01    8.17947E-02    4.14895E+00    3.30517E-09    1.49999E-06    9.87517E-08
  1518    6.31823E+02    1.42595E+01    8.17157E-02    4.34870E+00    3.30144E-09    1.48973E-06    1.00630E-07
  1519    6.28705E+02    1.43575E+01    8.16364E-02    4.53870E+00    3.29773E-09    1.47945E-06    1.02489E-07
  1520    6.25586E+02    1.44561E+01    8.15567E-02    4.71883E+00    3.29402E-09    1.46916E-06    1.04328E-07
  1521    6.22465E+02    1.45555E+01    8.14767E-02    4.88917E+00    3.29032E-09    1.45886E-06    1.06149E-07
  1522    6.19342E+02    1.46556E+01    8.13963E-02    5.04973E+00    3.28663E-09    1.44855E-06    1.07950E-07
  1523    6.16218E+02    1.47562E+01    8.13155E-02    5.20037E+00    3.28294E-09    1.43823E-06    1.09732E-07
  1524    6.13095E+02    1.48573E+01    8.12344E-02    5.34117E+00    3.27925E-09    1.42790E-06    1.11494E-07
  1525    6.09973E+02    1.49589E+01    8.11530E-02    5.47213E+00    3.27558E-09    1.41756E-06    1.13236E-07
  1526    6.06853E+02    1.50610E+01    8.10713E-02    5.59328E+00    3.27191E-09    1.40721E-06    1.14959E-07
  1527    6.03735E+02    1.51634E+01    8.09893E-02    5.70467E+00    3.26824E-09    1.39687E-06    1.16662E-07
  1528    6.00621E+02    1.52662E+01    8.09070E-02    5.80625E+00    3.26458E-09    1.38651E-06    1.18345E-07
  1529    5.97511E+02    1.53693E+01    8.08244E-02    5.89816E+00    3.26093E-09    1.37616E-06    1.20008E-07
  1530    5.94405E+02    1.54726E+01    8.07416E-02    5.98026E+00    3.25728E-09    1.36580E-06    1.21651E-07
  1531    5.91305E+02    1.55761E+01    8.06585E-02    6.05262E+00    3.25364E-09    1.35544E-06    1.23274E-07
  1532    5.88211E+02    1.56797E+01    8.05752E-02    6.11531E+00    3.25001E-09    1.34507E-06    1.24876E-07
  1533    5.85124E+02    1.57834E+01    8.04916E-02    6.16834E+00    3.24638E-09    1.33471E-06    1.26458E-07
  1534    5.82044E+02    1.58871E+01    8.04078E-02    6.21177E+00    3.24276E-09    1.32436E-06    1.28020E-07
  1535    5.78972E+02    1.59909E+01    8.03238E-02    6.24560E+00    3.23914E-09    1.31400E-06    1.29561E-07
  1536    5.75909E+02    1.60945E+01    8.02396E-02    6.26982E+00    3.23553E-09    1.30365E-06    1.31081E-07
  1537    5.72855E+02    1.61979E+01    8.01553E-02    6.28451E+00    3.23193E-09    1.29330E-06    1.32581E-07
  1538    5.69811E+02    1.63013E+01    8.00707E-02    6.28973E+00    3.22833E-09    1.28296E-06    1.34059E-07
  1539    5.66777E+02    1.64043E+01    7.99860E-02    6.28554E+00    3.22474E-09    1.27263E-06    1.35517E-07
  1540    5.63755E+02    1.65072E+01    7.99011E-02    6.27209E+00    3.22115E-09    1.26230E-06    1.36954E-07
  1541    5.60745E+02    1.66097E+01    7.98161E-02    6.24929E+00    3.21757E-09    1.25199E-06    1.38369E-07
  1542    5.57748E+02    1.67118E+01    7.97310E-02    6.21735E+00    3.21399E-09    1.24168E-06    1.39763E-07
  1543    5.54765E+02    1.68135E+01    7.96457E-02    6.17626E+00    3.21042E-09    1.23138E-06    1.41136E-07
  1544    5.51796E+02    1.69148E+01    7.95603E-02    6.12615E+00    3.20686E-09    1.22110E-06    1.42487E-07
  1545    5.48841E+02    1.70156E+01    7.94749E-02    6.06709E+00    3.20330E-09    1.21083E-06    1.43817E-07
  1546    5.45902E+02    1.71157E+01    7.93893E-02    5.99913E+00    3.19975E-09    1.20057E-06    1.45125E-07
  1547    5.42980E+02    1.72153E+01    7.93037E-02    5.92233E+00    3.19621E-09    1.19033E-06    1.46412E-07
  1548    5.40073E+02    1.73143E+01    7.92180E-02    5.83682E+00    3.19267E-09    1.18011E-06    1.47676E-07
  1549    5.37183E+02    1.74125E+01    7.91323E-02    5.74266E+00    3.18913E-09    1.16990E-06    1.48919E-07
  1550    5.34312E+02    1.75100E+01    7.90466E-02    5.63990E+00    3.18561E-09    1.15971E-06    1.50140E-07
  1551    5.31458E+02    1.76067E+01    7.89608E-02    5.52868E+00    3.18208E-09    1.14954E-06    1.51338E-07
  1552    5.28623E+02    1.77025E+01    7.88750E-02    5.40903E+00    3.17857E-09    1.13939E-06    1.52515E-07
  1553    5.25807E+02    1.77975E+01    7.87892E-02    5.28116E+00    3.17506E-09    1.12926E-06    1.53669E-07
  1554    5.23011E+02    1.78916E+01    7.87033E-02    5.14505E+00    3.17155E-09    1.11915E-06    1.54802E-07
  1555    5.20235E+02    1.79846E+01    7.86176E-02    5.00090E+00    3.16805E-09    1.10906E-06    1.55912E-07
  1556    5.17479E+02    1.80767E+01    7.85318E-02    4.84875E+00    3.16456E-09    1.09900E-06    1.57001E-07
  1557    5.14745E+02    1.81678E+01    7.84461E-02    4.68880E+00    3.16107E-09    1.08896E-06    1.58068E-07
  1558    5.12034E+02    1.82577E+01    7.83604E-02    4.52110E+00    3.15759E-09    1.07895E-06    1.59113E-07
  1559    5.09344E+02    1.83466E+01    7.82748E-02    4.34583E+00    3.15412E-09    1.06896E-06    1.60136E-07
  1560    5.06677E+02    1.84342E+01    7.81892E-02    4.16298E+00    3.15064E-09    1.05900E-06    1.61138E-07
  1561    5.04034E+02    1.85207E+01    7.81037E-02    3.97288E+00    3.14718E-09    1.04906E-06    1.62117E-07
  1562    5.01414E+02    1.86059E+01    7.80184E-02    3.77550E+00    3.14372E-09    1.03915E-06    1.63076E-07
  1563    4.98818E+02    1.86899E+01    7.79331E-02    3.57103E+00    3.14027E-09    1.02927E-06    1.64012E-07
  1564    4.96248E+02    1.87726E+01    7.78479E-02    3.35959E+00    3.13682E-09    1.01942E-06    1.64927E-07
  1565    4.93702E+02    1.88540E+01    7.77628E-02    3.14136E+00    3.13338E-09    1.00960E-06    1.65821E-07
  1566    4.91182E+02    1.89339E+01    7.76779E-02    2.91639E+00    3.12994E-09    9.99816E-07    1.66693E-07
  1567    4.88687E+02    1.90125E+01    7.75931E-02    2.68486E+00    3.12651E-09    9.90059E-07    1.67544E-07
  1568    4.86219E+02    1.90896E+01    7.75085E-02    2.44682E+00    3.12309E-09    9.80334E-07    1.68373E-07
  1569    4.83778E+02    1.91652E+01    7.74240E-02    2.20252E+00    3.11967E-09    9.70643E-07    1.69181E-07
  1570    4.81363E+02    1.92393E+01    7.73397E-02    1.95207E+00    3.11625E-09    9.60985E-07    1.69968E-07
  1571    4.78976E+02    1.93118E+01    7.72555E-02    1.69554E+00    3.11284E-09    9.51362E-07    1.70734E-07
  1572    4.76616E+02    1.93827E+01    7.71716E-02    1.43310E+00    3.10944E-09    9.41775E-07    1.71478E-07
  1573    4.74285E+02    1.94521E+01    7.70878E-02    1.16489E+00    3.10604E-09    9.32224E-07    1.72201E-07
  1574    4.71982E+02    1.95197E+01    7.70043E-02    8.91110E-01    3.10265E-09    9.22709E-07    1.72903E-07
  1575    4.69707E+02    1.95857E+01    7.69209E-02    6.11897E-01    3.09927E-09    9.13233E-07    1.73584E-07
  1576    4.67461E+02    1.96500E+01    7.68378E-02    3.27435E-01    3.09589E-09    9.03796E-07    1.74245E-07
  1577    4.65245E+02    1.97126E+01    7.67549E-02    3.78703E-02    3.09251E-09    8.94397E-07    1.74884E-07
  1578    4.63059E+02    1.97736E+01    7.66722E-02   -2.56611E-01    3.08914E-09    8.85039E-07    1.75502E-07
  1579    4.60903E+02    1.98327E+01    7.65898E-02   -5.55865E-01    3.08578E-09    8.75722E-07    1.76099E-07
  1580    4.58776E+02    1.98900E+01    7.65076E-02   -8.59735E-01    3.08242E-09    8.66446E-07    1.76676E-07
  1581    4.56681E+02    1.99456E+01    7.64257E-02   -1.16807E+00    3.07906E-09    8.57213E-07    1.77231E-07
  1582    4.54617E+02    1.99994E+01    7.63441E-02   -1.48073E+00    3.07572E-09    8.48023E-07    1.77766E-07
  1583    4.52583E+02    2.00512E+01    7.62627E-02   -1.79756E+00    3.07237E-09    8.38877E-07    1.78280E-07
  1584    4.50580E+02    2.01013E+01    7.61816E-02   -2.11842E+00    3.06904E-09    8.29776E-07    1.78774E-07
  1585    4.48608E+02    2.01493E+01    7.61008E-02   -2.44315E+00    3.06570E-09    8.20721E-07    1.79247E-07
  1586    4.46668E+02    2.01955E+01    7.60203E-02   -2.77162E+00    3.06238E-09    8.11712E-07    1.79699E-07
  1587    4.44759E+02    2.02398E+01    7.59401E-02   -3.10367E+00    3.05906E-09    8.02749E-07    1.80131E-07
  1588    4.42881E+02    2.02820E+01    7.58603E-02   -3.43912E+00    3.05574E-09    7.93835E-07    1.80543E-07
  1589    4.41035E+02    2.03223E+01    7.57807E-02   -3.77783E+00    3.05243E-09    7.84970E-07    1.80934E-07
  1590    4.39221E+02    2.03605E+01    7.57015E-02   -4.11963E+00    3.04913E-09    7.76154E-07    1.81304E-07
  1591    4.37438E+02    2.03968E+01    7.56226E-02   -4.46436E+00    3.04583E-09    7.67388E-07    1.81654E-07
  1592    4.35688E+02    2.04310E+01    7.55440E-02   -4.81187E+00    3.04253E-09    7.58673E-07    1.81984E-07
  1593    4.33970E+02    2.04632E+01    7.54658E-02   -5.16199E+00    3.03925E-09    7.50009E-07    1.82294E-07
  1594    4.32284E+02    2.04933E+01    7.53880E-02   -5.51456E+00    3.03596E-09    7.41399E-07    1.82584E-07
  1595    4.30630E+02    2.05212E+01    7.53105E-02   -5.86943E+00    3.03268E-09    7.32841E-07    1.82853E-07
  1596    4.29008E+02    2.05472E+01    7.52333E-02   -6.22641E+00    3.02941E-09    7.24338E-07    1.83102E-07
  1597    4.27419E+02    2.05710E+01    7.51566E-02   -6.58536E+00    3.02614E-09    7.15889E-07    1.83331E-07
  1598    4.25862E+02    2.05927E+01    7.50802E-02   -6.94611E+00    3.02288E-09    7.07496E-07    1.83540E-07
  1599    4.24336E+02    2.06123E+01    7.50042E-02   -7.30850E+00    3.01963E-09    6.99160E-07    1.83729E-07
  1600    4.22844E+02    2.06298E+01    7.49285E-02   -7.67236E+00    3.01637E-09    6.90881E-07    1.83898E-07
  1601    4.21384E+02    2.06451E+01    7.48533E-02   -8.03754E+00    3.01313E-09    6.82659E-07    1.84048E-07
  1602    4.19955E+02    2.06583E+01    7.47785E-02   -8.40391E+00    3.00989E-09    6.74495E-07    1.84177E-07
  1603    4.18559E+02    2.06693E+01    7.47040E-02   -8.77129E+00    3.00665E-09    6.66390E-07    1.84287E-07
  1604    4.17195E+02    2.06782E+01    7.46300E-02   -9.13953E+00    3.00342E-09    6.58343E-07    1.84377E-07
  1605    4.15862E+02    2.06848E+01    7.45564E-02   -9.50853E+00    3.00019E-09    6.50355E-07    1.84448E-07
  1606    4.14561E+02    2.06893E+01    7.44832E-02   -9.87808E+00    2.99697E-09    6.42426E-07    1.84499E-07
  1607    4.13293E+02    2.06916E+01    7.44104E-02   -1.02480E+01    2.99376E-09    6.34555E-07    1.84531E-07
  1608    4.12055E+02    2.06917E+01    7.43381E-02   -1.06182E+01    2.99055E-09    6.26743E-07    1.84545E-07
  1609    4.10849E+02    2.06895E+01    7.42661E-02   -1.09885E+01    2.98734E-09    6.18991E-07    1.84539E-07
  1610    4.09674E+02    2.06852E+01    7.41946E-02   -1.13587E+01    2.98414E-09    6.11298E-07    1.84514E-07
  1611    4.08531E+02    2.06789E+01    7.41235E-02   -1.17286E+01    2.98095E-09    6.03664E-07    1.84471E-07
  1612    4.07419E+02    2.06703E+01    7.40529E-02   -1.20982E+01    2.97776E-09    5.96090E-07    1.84409E-07
  1613    4.06338E+02    2.06596E+01    7.39827E-02   -1.24671E+01    2.97458E-09    5.88576E-07    1.84328E-07
  1614    4.05288E+02    2.06468E+01    7.39130E-02   -1.28353E+01    2.97140E-09    5.81122E-07    1.84229E-07
  1615    4.04268E+02    2.06320E+01    7.38436E-02   -1.32026E+01    2.96822E-09    5.73728E-07    1.84112E-07
  1616    4.03279E+02    2.06150E+01    7.37748E-02   -1.35690E+01    2.96505E-09    5.66394E-07    1.83976E-07
  1617    4.02321E+02    2.05959E+01    7.37064E-02   -1.39341E+01    2.96189E-09    5.59121E-07    1.83823E-07
  1618    4.01392E+02    2.05747E+01    7.36384E-02   -1.42978E+01    2.95873E-09    5.51909E-07    1.83652E-07
  1619    4.00493E+02    2.05514E+01    7.35709E-02   -1.46602E+01    2.95557E-09    5.44757E-07    1.83462E-07
  1620    3.99624E+02    2.05261E+01    7.35038E-02   -1.50209E+01    2.95243E-09    5.37666E-07    1.83256E-07
  1621    3.98784E+02    2.04986E+01    7.34372E-02   -1.53800E+01    2.94928E-09    5.30636E-07    1.83031E-07
  1622    3.97973E+02    2.04691E+01    7.33711E-02   -1.57371E+01    2.94614E-09    5.23667E-07    1.82789E-07
  1623    3.97191E+02    2.04375E+01    7.33054E-02   -1.60923E+01    2.94301E-09    5.16760E-07    1.82530E-07
  1624    3.96437E+02    2.04039E+01    7.32401E-02   -1.64452E+01    2.93988E-09    5.09915E-07    1.82253E-07
  1625    3.95712E+02    2.03682E+01    7.31753E-02   -1.67959E+01    2.93676E-09    5.03131E-07    1.81960E-07
  1626    3.95015E+02    2.03306E+01    7.31110E-02   -1.71442E+01    2.93364E-09    4.96409E-07    1.81649E-07
  1627    3.94345E+02    2.02910E+01    7.30472E-02   -1.74899E+01    2.93052E-09    4.89749E-07    1.81322E-07
  1628    3.93703E+02    2.02494E+01    7.29837E-02   -1.78327E+01    2.92742E-09    4.83151E-07    1.80977E-07
  1629    3.93088E+02    2.02059E+01    7.29208E-02   -1.81729E+01    2.92431E-09    4.76615E-07    1.80616E-07
  1630    3.92500E+02    2.01603E+01    7.28583E-02   -1.85100E+01    2.92121E-09    4.70142E-07    1.80239E-07
  1631    3.91939E+02    2.01129E+01    7.27962E-02   -1.88441E+01    2.91812E-09    4.63732E-07    1.79845E-07
  1632    3.91403E+02    2.00635E+01    7.27347E-02   -1.91749E+01    2.91503E-09    4.57385E-07    1.79435E-07
  1633    3.90893E+02    2.00123E+01    7.26735E-02   -1.95024E+01    2.91195E-09    4.51100E-07    1.79008E-07
  1634    3.90409E+02    1.99591E+01    7.26128E-02   -1.98265E+01    2.90887E-09    4.44879E-07    1.78566E-07
  1635    3.89950E+02    1.99040E+01    7.25526E-02   -2.01470E+01    2.90579E-09    4.38721E-07    1.78108E-07
  1636    3.89515E+02    1.98471E+01    7.24928E-02   -2.04638E+01    2.90272E-09    4.32626E-07    1.77633E-07
  1637    3.89105E+02    1.97884E+01    7.24334E-02   -2.07768E+01    2.89966E-09    4.26595E-07    1.77143E-07
  1638    3.88718E+02    1.97279E+01    7.23745E-02   -2.10859E+01    2.89660E-09    4.20628E-07    1.76638E-07
  1639    3.88356E+02    1.96655E+01    7.23161E-02   -2.13910E+01    2.89354E-09    4.14725E-07    1.76117E-07
  1640    3.88016E+02    1.96015E+01    7.22580E-02   -2.16920E+01    2.89049E-09    4.08885E-07    1.75580E-07
  1641    3.87699E+02    1.95357E+01    7.22004E-02   -2.19887E+01    2.88745E-09    4.03110E-07    1.75028E-07
  1642    3.87405E+02    1.94683E+01    7.21433E-02   -2.22810E+01    2.88441E-09    3.97400E-07    1.74462E-07
  1643    3.87133E+02    1.93992E+01    7.20865E-02   -2.25690E+01    2.88137E-09    3.91754E-07    1.73880E-07
  1644    3.86883E+02    1.93285E+01    7.20302E-02   -2.28524E+01    2.87834E-09    3.86173E-07    1.73283E-07
  1645    3.86654E+02    1.92562E+01    7.19743E-02   -2.31312E+01    2.87531E-09    3.80656E-07    1.72671E-07
  1646    3.86445E+02    1.91822E+01    7.19189E-02   -2.34053E+01    2.87229E-09    3.75205E-07    1.72045E-07
  1647    3.86257E+02    1.91068E+01    7.18638E-02   -2.36745E+01    2.86928E-09    3.69818E-07    1.71404E-07
  1648    3.86089E+02    1.90298E+01    7.18091E-02   -2.39389E+01    2.86626E-09    3.64498E-07    1.70749E-07
  1649    3.85941E+02    1.89512E+01    7.17549E-02   -2.41982E+01    2.86326E-09    3.59242E-07    1.70079E-07
  1650    3.85811E+02    1.88711E+01    7.17011E-02   -2.44524E+01    2.86026E-09    3.54052E-07    1.69395E-07
  1651    3.85699E+02    1.87895E+01    7.16476E-02   -2.47015E+01    2.85726E-09    3.48929E-07    1.68697E-07
  1652    3.85607E+02    1.87066E+01    7.15946E-02   -2.49454E+01    2.85427E-09    3.43871E-07    1.67985E-07
  1653    3.85531E+02    1.86222E+01    7.15419E-02   -2.51841E+01    2.85128E-09    3.38880E-07    1.67260E-07
  1654    3.85474E+02    1.85364E+01    7.14896E-02   -2.54172E+01    2.84829E-09    3.33955E-07    1.66520E-07
  1655    3.85433E+02    1.84493E+01    7.14377E-02   -2.56450E+01    2.84532E-09    3.29098E-07    1.65767E-07
